"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"12928",12928,"Female",48.6125284554437,"High School","Central",9887595.07336624,0,"Medium","Very Unlikely"
"12929",12929,"Male",37.0147533058189,"University","West",14758248.7825246,1,"Medium","Very Unlikely"
"12930",12930,"Female",27.2097840639763,"University","North",13553458.2950561,1,"Medium","Unlikely"
"12931",12931,"Female",55.0411985483952,"High School","Central",10373946.5025436,1,"Very High","Very Unlikely"
"12932",12932,"Female",26.8162706093863,"Postgraduate","North",23499781.8664429,1,"Medium","Unlikely"
"12933",12933,"Female",40.4055658974685,"High School","Central",9122089.51257464,0,"Medium","Very Unlikely"
"12934",12934,"Male",57.0357601945288,"High School","Southeast",10503642.8590779,0,"Low","Unlikely"
"12935",12935,"Male",31.4071513568051,"University","Central",14098172.2223899,1,"Very High","Indifferent"
"12936",12936,"Female",32.4240452339873,"University","West",14222785.7490496,1,"Low","Likely"
"12937",12937,"Male",58.5931248459965,"University","North",16599095.2331565,0,"Low","Indifferent"
"12938",12938,"Male",25.4883834230714,"High School","Central",7317647.23122014,0,"Low","Indifferent"
"12939",12939,"Female",62.4611824071035,"University","Central",16809702.4611613,1,"Very High","Indifferent"
"12940",12940,"Male",25.2514107148163,"University","Southeast",13284512.9025131,0,"Very Low","Indifferent"
"12941",12941,"Male",24.7435112912208,"University","Central",13214588.9068396,1,"Very High","Likely"
"12942",12942,"Female",48.8063555406407,"Postgraduate","North",25903728.495062,1,"Very High","Very Unlikely"
"12943",12943,"Female",47.0926279914565,"University","Central",15756821.2560954,1,"Low","Very Unlikely"
"12944",12944,"Female",49.7054038839415,"University","North",15975892.3283897,1,"Very High","Unlikely"
"12945",12945,"Male",59.9879844612442,"Postgraduate","North",26679121.3335934,0,"Very Low","Very Unlikely"
"12946",12946,"Male",54.7006566403434,"University","West",16348910.0291335,1,"Very High","Very Unlikely"
"12947",12947,"Male",43.4124545925297,"University","Central",15420967.6823253,0,"Very Low","Indifferent"
"12948",12948,"Female",59.3081893264316,"Doctorate","Central",40640444.2002986,1,"High","Unlikely"
"12949",12949,"Female",49.3938780557364,"High School","West",9951010.82023598,0,"Very High","Very Unlikely"
"12950",12950,"Male",33.8201003181748,"University","North",14390726.9632369,1,"Medium","Indifferent"
"12951",12951,"Female",36.1307167862542,"University","North",14661026.8928204,0,"Medium","Very Unlikely"
"12952",12952,"Male",32.8409809907898,"High School","Central",8274247.22439034,1,"High","Very Unlikely"
"12953",12953,"Female",51.3822802840732,"University","Central",16107543.1586365,1,"High","Indifferent"
"12954",12954,"Male",37.414376638364,"High School","Central",8802926.54537971,0,"Medium","Indifferent"
"12955",12955,"Male",54.9617509781383,"Postgraduate","West",26367467.6596041,0,"Low","Very Unlikely"
"12956",12956,"Female",53.9090517549776,"Postgraduate","Central",26294208.5596876,1,"Very High","Likely"
"12957",12957,"Male",62.0466791093349,"Doctorate","North",40789241.0803487,0,"Very Low","Unlikely"
"12958",12958,"Male",28.0330170774832,"University","West",13664582.705518,1,"Low","Indifferent"
"12959",12959,"Female",28.8948464975692,"Postgraduate","Central",23778030.0405935,1,"Medium","Likely"
"12960",12960,"Female",39.7446448067203,"University","West",15053860.7881122,1,"High","Likely"
"12961",12961,"Female",32.14828812005,"Doctorate","West",38190287.2623152,1,"Medium","Very Unlikely"
"12962",12962,"Male",34.0945825097151,"University","North",14424533.2986139,0,"Very Low","Likely"
"12963",12963,"Female",54.413754098583,"High School","Central",10330068.2306455,0,"Low","Unlikely"
"12964",12964,"Female",48.2867356124334,"University","West",15859569.0952797,0,"High","Unlikely"
"12965",12965,"Male",52.0563592095859,"High School","West",10159743.7614702,0,"Very Low","Unlikely"
"12966",12966,"Male",30.004393549636,"University","North",13920696.2736773,1,"Low","Indifferent"
"12967",12967,"Female",35.2079287082888,"High School","West",8554785.54347638,0,"Medium","Very Unlikely"
"12968",12968,"Male",46.5009893863462,"University","Central",15704855.2006391,1,"Very High","Unlikely"
"12969",12969,"Male",46.5740662072785,"High School","North",9713339.21015273,0,"Low","Very Likely"
"12970",12970,"Male",47.4717893744819,"University","North",15790246.577256,1,"High","Very Unlikely"
"12971",12971,"Male",27.8992448952049,"University","West",13647325.7760954,1,"Very High","Unlikely"
"12972",12972,"Female",49.3978245994076,"University","Central",15952224.3202061,1,"Very High","Unlikely"
"12973",12973,"Male",35.8890271633863,"Postgraduate","West",24632570.59815,1,"Very High","Very Unlikely"
"12974",12974,"Female",24.1579105327837,"High School","North",7130819.13332478,1,"Very High","Unlikely"
"12975",12975,"Female",40.9227711642161,"High School","North",9174306.73954814,0,"Low","Unlikely"
"12976",12976,"Male",59.9279079176486,"University","Central",16676788.1184356,1,"Medium","Unlikely"
"12977",12977,"Female",63.9981199121103,"Postgraduate","North",26884580.1731286,1,"Medium","Very Likely"
"12978",12978,"Female",61.7074495670386,"Postgraduate","North",26772249.3888627,0,"Very Low","Very Likely"
"12979",12979,"Male",24.666125247255,"University","Southeast",13202463.9239453,0,"Medium","Indifferent"
"12980",12980,"Female",38.6262784698047,"University","Southeast",14934631.8422978,1,"Very High","Unlikely"
"12981",12981,"Male",42.3192878412083,"High School","North",9313974.0276566,0,"Medium","Indifferent"
"12982",12982,"Male",63.7722768289968,"University","Central",16873400.6832723,0,"Medium","Unlikely"
"12983",12983,"Female",40.2560338163748,"Doctorate","North",39107224.3968822,0,"High","Unlikely"
"12984",12984,"Male",40.8116704612039,"University","West",15164263.8913837,1,"Medium","Very Unlikely"
"12985",12985,"Male",41.847613375634,"High School","West",9268891.12534076,0,"Very Low","Unlikely"
"12986",12986,"Female",41.3633681018837,"Postgraduate","West",25219688.9745525,1,"Very High","Indifferent"
"12987",12987,"Female",48.6562575944699,"University","Southeast",15890081.906562,0,"Very Low","Unlikely"
"12988",12988,"Female",61.0875059049577,"University","North",16739993.3368628,1,"High","Unlikely"
"12989",12989,"Male",43.0276981312782,"University","North",15383970.9105245,1,"High","Unlikely"
"12990",12990,"Male",27.3579026167281,"High School","Central",7572901.60749502,0,"Low","Indifferent"
"12991",12991,"Male",38.1172634023242,"University","Central",14881077.7634416,1,"Very High","Very Unlikely"
"12992",12992,"Male",53.4577873423696,"Postgraduate","Central",26263582.2990095,0,"Very Low","Indifferent"
"12993",12993,"Female",38.5001482139342,"Postgraduate","North",24921224.4277911,1,"High","Unlikely"
"12994",12994,"Female",35.6540629016235,"University","North",14605225.3848372,1,"Low","Indifferent"
"12995",12995,"Male",40.965770856943,"University","Central",15178503.7796118,1,"High","Likely"
"12996",12996,"Female",64.4752931632102,"University","Central",16906481.8018138,0,"Very Low","Very Likely"
"12997",12997,"Female",42.5262686247006,"Postgraduate","Southeast",25335107.3629345,0,"Medium","Unlikely"
"12998",12998,"Male",64.3174522062764,"University","Central",16899142.7358509,1,"Medium","Very Unlikely"
"12999",12999,"Female",57.5634579039179,"University","North",16536636.4170559,0,"High","Unlikely"
"13000",13000,"Male",60.185866498854,"Postgraduate","Central",26691071.2627838,1,"Medium","Indifferent"
"13001",13001,"Male",42.1102412189357,"Postgraduate","Central",25293292.2233152,1,"Very High","Indifferent"
"13002",13002,"Male",35.0676845163107,"University","Central",14537887.5308982,1,"Medium","Unlikely"
"13003",13003,"Female",30.0722626242787,"Doctorate","West",37928980.2895077,1,"High","Very Unlikely"
"13004",13004,"Male",35.7845065267757,"University","North",14620758.5825841,0,"High","Very Unlikely"
"13005",13005,"Male",35.964756116271,"University","Central",14642344.2109205,0,"Very High","Very Unlikely"
"13006",13006,"Male",28.3660670379177,"University","Central",13708282.1052364,1,"Medium","Indifferent"
"13007",13007,"Male",36.0754048391245,"High School","Southeast",8654005.72965674,1,"High","Indifferent"
"13008",13008,"Male",47.7076065996662,"University","Southeast",15811180.8639916,1,"Medium","Very Unlikely"
"13009",13009,"Female",44.8885551476851,"University","Central",15559172.7841594,0,"Very Low","Very Likely"
"13010",13010,"Female",58.2993142833002,"High School","Southeast",10582052.2438534,0,"Medium","Indifferent"
"13011",13011,"Female",24.0220902897418,"University","Central",13110204.2583299,0,"Low","Likely"
"13012",13012,"Female",55.2174648549408,"High School","North",10384590.6997839,0,"Very High","Very Unlikely"
"13013",13013,"Female",41.9325876696967,"High School","Southeast",9276205.79252142,1,"Very High","Indifferent"
"13014",13014,"Male",59.7230869187042,"University","West",16665246.7585084,0,"Medium","Very Unlikely"
"13015",13015,"Female",40.2643523537554,"University","Central",15107056.1965189,1,"Very High","Very Likely"
"13016",13016,"Male",28.4028841466643,"University","North",13711804.4755286,1,"High","Very Unlikely"
"13017",13017,"Male",32.7289463747293,"Doctorate","West",38260876.580885,1,"Low","Unlikely"
"13018",13018,"Male",49.2401832882315,"University","Southeast",15939015.1320446,1,"Low","Very Likely"
"13019",13019,"Male",46.713538131211,"University","Central",15722877.7805313,0,"Medium","Indifferent"
"13020",13020,"Male",46.519097391516,"Postgraduate","North",25707160.4405711,1,"Very High","Indifferent"
"13021",13021,"Male",64.9505389272235,"University","Central",16927302.7971384,1,"High","Indifferent"
"13022",13022,"Female",33.6222921698354,"University","Southeast",14367809.5879349,0,"Medium","Indifferent"
"13023",13023,"Female",43.7094391961582,"Postgraduate","Central",25448560.5397079,1,"Medium","Very Unlikely"
"13024",13024,"Male",46.8461106200702,"Doctorate","Southeast",39734963.4342985,1,"Medium","Very Likely"
"13025",13025,"Male",40.0028388146311,"Doctorate","North",39080030.806601,1,"Medium","Very Unlikely"
"13026",13026,"Male",29.9515924295411,"University","Central",13913844.3561785,0,"High","Very Unlikely"
"13027",13027,"Female",24.5449359109625,"High School","North",7185155.7330704,1,"Very Low","Indifferent"
"13028",13028,"Female",41.4301849682815,"University","North",15225658.8735641,0,"Medium","Unlikely"
"13029",13029,"Male",24.8076772284694,"University","Southeast",13224051.8573368,0,"Very High","Very Unlikely"
"13030",13030,"Female",37.2400890700519,"University","Central",14783390.781086,1,"Low","Unlikely"
"13031",13031,"Female",53.2498187348247,"High School","North",10247007.7958962,1,"High","Likely"
"13032",13032,"Female",34.5860456582159,"Postgraduate","Central",24481379.2537897,1,"Low","Indifferent"
"13033",13033,"Female",25.2387219341472,"Postgraduate","North",23283759.4846024,1,"Medium","Unlikely"
"13034",13034,"Female",39.8406980908476,"University","Central",15063553.6324068,1,"Very High","Very Unlikely"
"13035",13035,"Female",45.0043585174717,"University","Central",15570354.8473412,1,"High","Likely"
"13036",13036,"Male",59.1216630018316,"Doctorate","Central",40629913.5525764,0,"Very High","Very Unlikely"
"13037",13037,"Female",58.6716872509569,"University","West",16602429.212887,1,"Medium","Unlikely"
"13038",13038,"Female",43.1909992177971,"High School","North",9397840.2768645,0,"High","Very Unlikely"
"13039",13039,"Female",42.1421999712475,"University","North",15297191.6736634,0,"Medium","Indifferent"
"13040",13040,"Male",44.7928555854596,"University","West",15550021.0436221,0,"High","Very Unlikely"
"13041",13041,"Male",60.6864481172524,"Postgraduate","Central",26717132.2112923,0,"Medium","Unlikely"
"13042",13042,"Male",59.8825777401216,"University","Central",16672645.4604761,1,"Very High","Indifferent"
"13043",13043,"Male",25.9256073976867,"High School","West",7378884.05881651,0,"Medium","Likely"
"13044",13044,"Male",64.7001031655818,"High School","West",10915414.365402,1,"High","Unlikely"
"13045",13045,"Male",37.4980027759448,"High School","West",8811883.03191532,1,"Medium","Unlikely"
"13046",13046,"Male",54.5968586048111,"University","Central",16342805.7761731,1,"High","Unlikely"
"13047",13047,"Male",58.8875160985626,"High School","Southeast",10616433.8897044,0,"Very Low","Indifferent"
"13048",13048,"Male",47.17340522632,"University","Central",15764233.3584651,1,"High","Very Unlikely"
"13049",13049,"Female",27.8841986986808,"University","North",13643824.2574263,1,"High","Indifferent"
"13050",13050,"Male",51.8275201884098,"Postgraduate","North",26142635.0822251,0,"Low","Very Unlikely"
"13051",13051,"Male",52.9558367873542,"University","Central",16226184.5797134,0,"Very Low","Likely"
"13052",13052,"Male",25.9323623203672,"University","North",13379041.8616048,0,"Medium","Unlikely"
"13053",13053,"Female",52.1623963755555,"University","West",16166653.4252001,0,"Very Low","Unlikely"
"13054",13054,"Female",39.329456419684,"University","West",15009900.3209627,1,"High","Indifferent"
"13055",13055,"Male",37.3060860158876,"University","North",14792225.3118242,1,"Very High","Very Likely"
"13056",13056,"Female",51.4058610922657,"Doctorate","North",40111156.7635688,1,"Medium","Unlikely"
"13057",13057,"Female",64.8862474290654,"University","Southeast",16924737.7961597,1,"Medium","Very Unlikely"
"13058",13058,"Male",50.276335734874,"High School","Central",10021499.1012136,0,"Medium","Likely"
"13059",13059,"Male",29.4194553890266,"High School","North",7844861.20947389,1,"Very High","Unlikely"
"13060",13060,"Male",27.6146138422191,"Doctorate","Southeast",37608647.6067471,1,"High","Unlikely"
"13061",13061,"Female",28.567983541172,"University","West",13734306.75014,0,"Medium","Unlikely"
"13062",13062,"Female",36.996968023479,"University","Southeast",14756378.4077407,0,"Very Low","Very Unlikely"
"13063",13063,"Female",25.9286319976673,"Postgraduate","Central",23379046.9206847,1,"Medium","Likely"
"13064",13064,"Female",37.9415272874758,"University","Southeast",14860549.454603,0,"Low","Very Unlikely"
"13065",13065,"Female",43.1944070425816,"Postgraduate","Central",25399400.6865581,1,"High","Indifferent"
"13066",13066,"Male",32.7170509258285,"University","Southeast",14259374.2340091,0,"Low","Indifferent"
"13067",13067,"Male",52.3000209112652,"Doctorate","Central",40177004.1158434,0,"Medium","Indifferent"
"13068",13068,"Male",43.6907917973585,"University","West",15447307.453255,1,"Medium","Unlikely"
"13069",13069,"Male",52.4972708611749,"Doctorate","Central",40191423.7481467,1,"Medium","Unlikely"
"13070",13070,"Male",38.7643280350603,"University","Central",14948871.4045973,0,"Very Low","Very Unlikely"
"13071",13071,"Female",35.8448832430877,"Postgraduate","North",24625890.9417367,1,"Medium","Unlikely"
"13072",13072,"Female",25.1419182671234,"High School","North",7269038.37405547,1,"Medium","Very Likely"
"13073",13073,"Male",49.6705151326023,"University","North",15974620.1489418,1,"Medium","Very Unlikely"
"13074",13074,"Male",51.8439421569929,"University","North",16143503.6198515,0,"High","Likely"
"13075",13075,"Female",37.6738667301834,"High School","Southeast",8831397.17208598,1,"High","Very Unlikely"
"13076",13076,"Male",61.8133114073426,"University","Central",16777173.9818547,0,"Medium","Indifferent"
"13077",13077,"Male",51.825361430645,"High School","Central",10142257.4348133,0,"Low","Indifferent"
"13078",13078,"Female",58.9886941551231,"University","Southeast",16623148.3919062,1,"Low","Unlikely"
"13079",13079,"Male",62.6803241656162,"University","North",16822121.0206341,1,"High","Unlikely"
"13080",13080,"Female",64.4264835696667,"University","North",16905347.7438326,0,"Medium","Unlikely"
"13081",13081,"Male",56.2901554382406,"High School","West",10455569.6889887,0,"Low","Unlikely"
"13082",13082,"Male",43.9451572340913,"Doctorate","Central",39471337.6249383,0,"Low","Unlikely"
"13083",13083,"Male",60.8452633838169,"Postgraduate","North",26725958.2055583,1,"Very High","Unlikely"
"13084",13084,"Female",63.6557246018201,"University","Southeast",16868828.738225,0,"Medium","Indifferent"
"13085",13085,"Male",55.2275466723368,"University","North",16385385.6785106,1,"Low","Unlikely"
"13086",13086,"Male",55.5156130972318,"University","West",16405122.7743792,0,"Medium","Unlikely"
"13087",13087,"Male",60.7442793110386,"University","Central",16720643.3775444,0,"Medium","Unlikely"
"13088",13088,"Female",53.082360193599,"Postgraduate","Central",26234615.2572429,1,"Very High","Indifferent"
"13089",13089,"Female",52.3701988104731,"High School","North",10182511.6665293,0,"High","Very Unlikely"
"13090",13090,"Male",29.4149635452777,"High School","North",7845245.14256695,0,"Medium","Likely"
"13091",13091,"Male",29.7387432283722,"University","West",13886090.1696537,0,"Very Low","Very Unlikely"
"13092",13092,"Female",41.7364606489427,"Postgraduate","Central",25256176.2944694,1,"High","Indifferent"
"13093",13093,"Female",64.6659073852934,"University","Central",16915713.532993,0,"Very Low","Unlikely"
"13094",13094,"Male",33.1275308276527,"University","North",14308777.6982636,1,"Low","Unlikely"
"13095",13095,"Male",54.3407128532417,"High School","North",10324372.1738922,0,"High","Unlikely"
"13096",13096,"Male",58.0070136100985,"University","North",16562739.8768464,1,"High","Very Unlikely"
"13097",13097,"Female",60.7526367781684,"University","North",16721252.2281022,1,"Very Low","Indifferent"
"13098",13098,"Female",51.3871117681265,"Doctorate","West",40108694.2476493,1,"Low","Very Unlikely"
"13099",13099,"Male",60.5950113967992,"University","West",16713055.340142,1,"High","Unlikely"
"13100",13100,"Male",38.4643431417644,"High School","Southeast",8916383.80712428,0,"Low","Very Unlikely"
"13101",13101,"Female",40.0918306079693,"University","West",15088953.4357588,0,"Medium","Likely"
"13102",13102,"Female",42.3603117195889,"University","Central",15319533.7443046,1,"Very High","Likely"
"13103",13103,"Male",23.0149373672903,"University","Southeast",12966853.8349402,1,"Very High","Very Unlikely"
"13104",13104,"Male",59.7485248059966,"University","West",16664833.7134953,1,"Very Low","Very Unlikely"
"13105",13105,"Female",31.9249366973527,"Doctorate","Central",38161004.8599346,1,"Very Low","Likely"
"13106",13106,"Male",25.8890895131044,"Doctorate","Central",37373481.5286889,1,"Very High","Indifferent"
"13107",13107,"Female",24.8737613433041,"University","Central",13231782.7208811,1,"Very High","Likely"
"13108",13108,"Female",40.9485314614139,"University","North",15177504.4514356,0,"Low","Very Unlikely"
"13109",13109,"Male",62.8923718598671,"Postgraduate","West",26832573.6019551,1,"Very High","Very Likely"
"13110",13110,"Male",32.3310302402824,"Doctorate","West",38212019.6230089,1,"Very High","Unlikely"
"13111",13111,"Female",61.5523185352795,"Postgraduate","West",26762473.8910966,1,"Low","Unlikely"
"13112",13112,"Female",26.2116241189651,"University","Central",13417807.8654607,0,"Very Low","Likely"
"13113",13113,"Male",60.4379177619703,"University","Central",16703587.1565556,1,"Low","Unlikely"
"13114",13114,"Female",46.7633712124079,"University","West",15728347.9534416,1,"Medium","Unlikely"
"13115",13115,"Female",27.0797926145606,"University","Central",13536304.7614253,0,"Medium","Indifferent"
"13116",13116,"Male",27.7752280719578,"High School","North",7628183.14187163,0,"Medium","Very Likely"
"13117",13117,"Male",53.0600725747645,"High School","West",10234242.4824174,0,"Very Low","Very Likely"
"13118",13118,"Male",64.8772194334306,"University","West",16924738.3917717,0,"Very Low","Very Unlikely"
"13119",13119,"Female",47.3848294578493,"University","Central",15782524.9628327,1,"Very High","Unlikely"
"13120",13120,"Male",41.464711509645,"University","Central",15229552.8421863,1,"Very High","Unlikely"
"13121",13121,"Male",42.6188791147433,"Doctorate","West",39344166.5163205,0,"Medium","Very Unlikely"
"13122",13122,"Male",48.1884232196026,"Postgraduate","West",25850922.2948176,1,"Medium","Indifferent"
"13123",13123,"Female",56.2092997180298,"University","West",16450284.1727042,0,"Very Low","Likely"
"13124",13124,"Female",61.8616714361124,"High School","Central",10781037.8847425,0,"Medium","Indifferent"
"13125",13125,"Male",64.8489124109037,"Postgraduate","North",26923571.4883121,0,"Medium","Indifferent"
"13126",13126,"Female",35.796694775112,"High School","Central",8621625.76952694,0,"Very Low","Very Likely"
"13127",13127,"Female",64.7073211967945,"University","Central",16916264.5940128,0,"Low","Very Unlikely"
"13128",13128,"Female",34.8477781270631,"High School","North",8512184.0949604,1,"Low","Unlikely"
"13129",13129,"Male",36.1874186457135,"University","West",14666403.7084933,1,"Low","Unlikely"
"13130",13130,"Male",34.5602103569545,"High School","Southeast",8478265.84754649,1,"High","Likely"
"13131",13131,"Male",52.601871273946,"High School","Central",10199625.9153093,0,"Low","Unlikely"
"13132",13132,"Male",61.2234729388729,"High School","Central",10746199.9534438,1,"High","Very Unlikely"
"13133",13133,"Male",61.5133440182544,"High School","Central",10762117.2689921,0,"Medium","Unlikely"
"13134",13134,"Female",49.144506237004,"University","Central",15930737.3440872,1,"Low","Very Unlikely"
"13135",13135,"Male",37.2715127998963,"High School","Central",8787713.95763009,0,"Medium","Unlikely"
"13136",13136,"Male",53.8165562450886,"Postgraduate","North",26286715.1884696,0,"Low","Unlikely"
"13137",13137,"Female",63.8274519499391,"University","North",16877836.2111715,0,"Low","Indifferent"
"13138",13138,"Male",40.1667438843288,"High School","North",9098290.73539598,1,"High","Unlikely"
"13139",13139,"Female",46.3734204214998,"Postgraduate","North",25693253.3208371,1,"Very High","Very Likely"
"13140",13140,"Male",57.6989217163064,"Doctorate","North",40545111.180231,0,"Medium","Very Unlikely"
"13141",13141,"Female",39.3668097830378,"Doctorate","Central",39013702.3096251,1,"Medium","Unlikely"
"13142",13142,"Female",32.383570136968,"High School","Central",8218426.89210574,0,"Very High","Unlikely"
"13143",13143,"Male",37.5942640863359,"University","Central",14823703.7946357,1,"Medium","Unlikely"
"13144",13144,"Male",28.898048887495,"Doctorate","Central",37777204.8455419,1,"Medium","Indifferent"
"13145",13145,"Male",44.2515890151262,"University","Central",15502092.5474139,0,"Very Low","Very Likely"
"13146",13146,"Female",62.9463362861425,"University","Central",16835378.3971479,1,"Medium","Indifferent"
"13147",13147,"Male",39.4091631206684,"University","Central",15019657.2483427,0,"Medium","Very Unlikely"
"13148",13148,"Male",54.3494341732003,"University","Southeast",16325213.8601456,0,"Low","Very Unlikely"
"13149",13149,"Female",58.2667201184668,"Postgraduate","West",26580320.0093715,0,"Low","Indifferent"
"13150",13150,"Female",32.5322270174511,"High School","North",8236955.32152067,0,"Low","Very Unlikely"
"13151",13151,"Female",58.4240519865416,"University","Southeast",16588987.483064,1,"Medium","Very Unlikely"
"13152",13152,"Male",48.2681074584834,"University","Southeast",15857717.5390594,1,"Very High","Very Unlikely"
"13153",13153,"Male",52.1571279414929,"High School","North",10167038.6859523,0,"High","Unlikely"
"13154",13154,"Female",47.9937114776112,"Doctorate","West",39835064.6473175,1,"Very High","Unlikely"
"13155",13155,"Female",64.881660847459,"Doctorate","Central",40924042.4572783,0,"Low","Very Unlikely"
"13156",13156,"Female",54.8345317454077,"University","North",16358439.7613896,1,"Very High","Indifferent"
"13157",13157,"Male",50.9989495160989,"High School","North",10079362.7466968,1,"Very High","Unlikely"
"13158",13158,"Female",60.2715593064204,"Postgraduate","North",26695663.5159861,1,"High","Indifferent"
"13159",13159,"Male",59.6309355082922,"University","Southeast",16659703.322401,0,"Low","Likely"
"13160",13160,"Male",43.7174263270572,"Postgraduate","North",25450144.5123081,0,"Low","Very Unlikely"
"13161",13161,"Female",32.2537385723554,"University","North",14202843.1166167,0,"Medium","Unlikely"
"13162",13162,"Male",63.8121857088991,"University","West",16875421.6973049,1,"Very High","Unlikely"
"13163",13163,"Male",64.5125864255242,"High School","North",10907680.1339503,1,"Very High","Likely"
"13164",13164,"Male",31.2148606814444,"University","Central",14074116.1278297,0,"Medium","Unlikely"
"13165",13165,"Male",37.0698137693107,"Doctorate","Central",38763774.7473578,1,"Medium","Very Unlikely"
"13166",13166,"Male",26.7839095536619,"High School","Central",7495209.3996526,0,"Low","Unlikely"
"13167",13167,"Male",36.9490294745192,"University","Central",14751291.8500607,1,"Very High","Indifferent"
"13168",13168,"Female",52.7242586216889,"University","North",16209502.245639,1,"Medium","Unlikely"
"13169",13169,"Male",33.7718577827327,"Doctorate","West",38385313.8599083,1,"Low","Very Unlikely"
"13170",13170,"Male",56.432901842054,"University","Central",16464645.8657173,1,"Very High","Very Unlikely"
"13171",13171,"Female",43.0599175300449,"University","North",15387115.9868857,1,"High","Very Unlikely"
"13172",13172,"Female",38.3476098193787,"University","Southeast",14904017.7031971,1,"High","Indifferent"
"13173",13173,"Male",59.8347401875071,"Postgraduate","Southeast",26669553.0528042,1,"High","Very Unlikely"
"13174",13174,"Female",35.4975491939113,"Postgraduate","North",24587788.0391386,1,"High","Likely"
"13175",13175,"Male",46.4615075113252,"Postgraduate","North",25701676.7105957,0,"Low","Likely"
"13176",13176,"Female",63.0744443512522,"University","Central",16841399.0616386,0,"Medium","Very Unlikely"
"13177",13177,"Female",60.8012267085724,"University","Central",16723738.670251,1,"High","Indifferent"
"13178",13178,"Male",41.9131511147134,"University","North",15274229.7235803,0,"Very Low","Indifferent"
"13179",13179,"Female",34.367653911002,"University","North",14455092.3542411,0,"High","Unlikely"
"13180",13180,"Male",33.0020748260431,"University","North",14293071.2982,0,"High","Very Unlikely"
"13181",13181,"Male",23.1472619124688,"Doctorate","West",36985804.1446921,1,"Very High","Indifferent"
"13182",13182,"Male",26.6863157232292,"Postgraduate","Central",23482306.6183565,1,"Very High","Indifferent"
"13183",13183,"Male",50.2630318230949,"High School","North",10020986.4542879,1,"Medium","Very Unlikely"
"13184",13184,"Female",29.1707930187695,"High School","Southeast",7813523.09777066,1,"Very Low","Likely"
"13185",13185,"Female",38.0455308947712,"High School","Southeast",8872758.09651558,1,"Very High","Likely"
"13186",13186,"Female",53.6931233485229,"University","Central",16278729.087122,0,"Medium","Very Unlikely"
"13187",13187,"Male",62.1954344827682,"Postgraduate","West",26797515.5632696,0,"Medium","Indifferent"
"13188",13188,"Female",35.7496195062995,"Doctorate","Central",38616696.0827194,1,"Medium","Indifferent"
"13189",13189,"Female",61.0653981394134,"High School","Southeast",10738018.5968379,0,"Very Low","Unlikely"
"13190",13190,"Male",54.4865065636113,"University","North",16334711.1387184,0,"Medium","Unlikely"
"13191",13191,"Male",51.6741875819862,"University","Central",16129683.8126197,1,"Very High","Indifferent"
"13192",13192,"Male",24.7538185999729,"Doctorate","North",37215092.0895298,1,"Medium","Indifferent"
"13193",13193,"Female",30.8602547585033,"Postgraduate","West",24030493.6971849,0,"Medium","Unlikely"
"13194",13194,"Male",26.9004975813441,"University","West",13510726.9916199,1,"High","Unlikely"
"13195",13195,"Female",41.3413703194819,"University","West",15217650.9509764,1,"Medium","Unlikely"
"13196",13196,"Female",44.8220783811994,"High School","Southeast",9553732.40403399,0,"Very Low","Very Unlikely"
"13197",13197,"Male",42.5953704942949,"High School","Central",9342121.55725786,0,"Very Low","Unlikely"
"13198",13198,"Male",30.9555796231143,"University","Southeast",14040840.7679942,0,"Medium","Indifferent"
"13199",13199,"Male",43.3757461076602,"Postgraduate","Central",25417241.6226211,1,"Medium","Indifferent"
"13200",13200,"Male",54.2597807403654,"High School","North",10318840.4931822,0,"Very Low","Indifferent"
"13201",13201,"Female",44.7259590993635,"University","North",15544158.1188279,0,"Very Low","Very Unlikely"
"13202",13202,"Male",50.4775880463421,"High School","Southeast",10039346.5123385,0,"Low","Likely"
"13203",13203,"Female",37.7631506775506,"University","Central",14840373.2107772,0,"Medium","Indifferent"
"13204",13204,"Male",63.370965024922,"University","Central",16854864.2937101,0,"Medium","Unlikely"
"13205",13205,"Female",44.5074369702488,"High School","Southeast",9525069.08403023,0,"High","Very Unlikely"
"13206",13206,"Male",51.989799615927,"Postgraduate","West",26153619.4354027,0,"High","Unlikely"
"13207",13207,"Female",51.0190867674537,"Postgraduate","Central",26080368.5340553,1,"Very High","Unlikely"
"13208",13208,"Female",57.8413009620272,"University","Central",16553209.391936,0,"Low","Indifferent"
"13209",13209,"Female",58.7048674449325,"High School","Central",10604488.7327646,0,"Very Low","Indifferent"
"13210",13210,"Female",61.1823467244394,"University","Central",16744480.1814306,0,"Medium","Likely"
"13211",13211,"Female",55.2931893095374,"High School","West",10389897.9933636,0,"Very High","Unlikely"
"13212",13212,"Female",44.1562738316134,"University","Southeast",15490784.4977342,1,"Low","Unlikely"
"13213",13213,"Male",47.8755370113067,"Doctorate","Central",39823911.7851715,0,"Medium","Very Unlikely"
"13214",13214,"Female",38.6366927889176,"University","North",14936610.7478553,1,"High","Very Unlikely"
"13215",13215,"Female",30.7303112060763,"Doctorate","Southeast",38013625.3060144,1,"High","Unlikely"
"13216",13216,"Female",55.5364807238802,"University","Central",16405857.97499,0,"Low","Unlikely"
"13217",13217,"Female",44.456201528199,"University","Southeast",15519425.1207865,1,"High","Indifferent"
"13218",13218,"Female",51.042149157729,"University","North",16082797.1528759,1,"Medium","Unlikely"
